Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,1/3,A-xAG,Ast,Att,Att.1,Att.2,Att.3,Cmp,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Cmp.1,Cmp.2,Cmp.3,CrsPA,KP,PPA,PrgDist,PrgP,TotDist,xA,xAG,Att 3rd,Att Pen,CPA,Carries,Def 3rd,Def Pen,Dis,Live,Mid 3rd,Mis,PrgC,PrgR,Rec,Succ,Succ%,Tkld,Tkld%,Touches,Blocks,Clr,Err,Int,Lost,Pass,Tkl,Tkl%,Tkl+Int,Tkl.1,TklW,Club
Sergi Altimira,es ESP,MF,21.0,6.3,1,7,2,28.6,1.11,0.32,0.14,0.5,22.3,0.0,0,0,0.2,0.2,0.03,0.8,0.8,Matches,26.0,-0.3,0,320.0,154.0,116.0,36.0,289.0,90.3,92.2,94.8,83.3,142.0,110.0,30.0,0.0,4.0,2.0,1149.0,31.0,4841.0,0.3,0.3,64.0,6.0,0.0,224.0,93.0,22.0,9.0,391.0,236.0,8.0,10.0,8.0,278.0,6.0,54.5,5.0,45.5,391.0,12.0,10.0,0.0,9,12.0,11.0,15.0,47.8,24.0,11.0,8,Betis
Sokratis Papastathopoulos,gr GRE,DF,35.0,12.6,0,2,1,50.0,0.16,0.08,0.0,0.0,7.9,0.0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches,6.0,0.0,0,574.0,204.0,284.0,73.0,507.0,88.3,94.6,92.6,61.6,193.0,263.0,45.0,0.0,1.0,0.0,3232.0,13.0,9309.0,0.1,0.0,10.0,6.0,0.0,353.0,428.0,109.0,0.0,688.0,254.0,3.0,1.0,1.0,442.0,0.0,0.0,0.0,0.0,688.0,15.0,60.0,0.0,6,4.0,6.0,21.0,76.5,27.0,13.0,14,Betis
William Carvalho,pt POR,MF,31.0,7.6,1,8,3,37.5,1.06,0.4,0.13,0.33,24.0,0.0,0,0,0.4,0.4,0.05,0.6,0.6,Matches,67.0,2.3,3,634.0,343.0,204.0,50.0,560.0,88.3,93.0,89.2,72.0,319.0,182.0,36.0,0.0,10.0,8.0,2540.0,58.0,8469.0,0.7,0.7,111.0,7.0,0.0,437.0,105.0,13.0,10.0,707.0,495.0,6.0,12.0,12.0,560.0,4.0,30.8,8.0,61.5,707.0,8.0,9.0,1.0,8,6.0,7.0,20.0,62.5,28.0,10.0,12,Betis
Willian José,br BRA,FW,31.0,21.9,10,48,24,50.0,2.19,1.1,0.21,0.42,16.3,4.0,0,0,5.7,5.7,0.12,4.3,4.3,Matches,16.0,2.5,5,541.0,306.0,130.0,38.0,429.0,79.3,83.3,82.3,76.3,255.0,107.0,29.0,1.0,27.0,7.0,838.0,32.0,5902.0,1.7,2.5,304.0,73.0,2.0,377.0,50.0,18.0,25.0,683.0,333.0,32.0,8.0,90.0,536.0,6.0,50.0,6.0,50.0,683.0,8.0,15.0,0.0,2,3.0,6.0,7.0,40.0,9.0,2.0,3,Betis
Youssouf Sabaly,sn SEN,DF,30.0,11.6,0,4,0,0.0,0.34,0.0,0.0,,22.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,33.0,0.5,1,656.0,352.0,223.0,38.0,540.0,82.3,89.2,86.1,42.1,314.0,192.0,16.0,1.0,4.0,10.0,2477.0,47.0,7544.0,0.7,0.5,178.0,14.0,2.0,437.0,250.0,37.0,13.0,761.0,340.0,18.0,31.0,43.0,488.0,12.0,52.2,8.0,34.8,761.0,6.0,27.0,0.0,11,4.0,3.0,16.0,66.7,27.0,8.0,11,Betis
Adrià Altimira,es ESP,"DF,MF",22.0,8.6,0,1,0,0.0,0.12,0.0,0.0,,27.2,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,25.0,-0.1,0,465.0,208.0,193.0,42.0,389.0,83.7,86.5,88.1,73.8,180.0,170.0,31.0,2.0,2.0,5.0,2133.0,29.0,6578.0,0.2,0.1,82.0,2.0,0.0,257.0,200.0,38.0,5.0,552.0,278.0,7.0,10.0,15.0,329.0,11.0,68.8,4.0,25.0,552.0,18.0,18.0,0.0,5,15.0,13.0,16.0,37.5,21.0,9.0,7,Villareal
Alberto Moreno,es ESP,DF,31.0,16.5,2,17,5,29.4,1.03,0.3,0.12,0.4,19.8,0.0,0,0,0.7,0.7,0.04,1.3,1.3,Matches,35.0,0.4,2,733.0,307.0,291.0,104.0,586.0,79.9,88.6,84.5,57.7,272.0,246.0,60.0,9.0,16.0,23.0,3766.0,55.0,10373.0,1.8,1.6,266.0,27.0,2.0,402.0,279.0,53.0,3.0,885.0,349.0,17.0,26.0,79.0,523.0,5.0,50.0,4.0,40.0,885.0,12.0,33.0,0.0,24,20.0,10.0,31.0,33.3,55.0,10.0,21,Villareal
Alex Baena,es ESP,"MF,FW",22.0,28.7,2,72,25,34.7,2.51,0.87,0.03,0.08,20.8,5.0,0,1,7.9,7.1,0.1,-5.9,-5.1,Matches,95.0,4.8,14,1255.0,460.0,467.0,244.0,893.0,71.2,85.7,75.2,52.9,394.0,351.0,129.0,15.0,83.0,59.0,5861.0,165.0,16899.0,9.5,9.2,693.0,102.0,23.0,908.0,224.0,29.0,33.0,1549.0,650.0,66.0,84.0,181.0,1120.0,26.0,49.1,24.0,45.3,1550.0,23.0,17.0,1.0,13,27.0,21.0,34.0,42.6,47.0,20.0,21,Villareal
Alexander Sørloth,no NOR,FW,27.0,27.7,23,78,36,46.2,2.82,1.3,0.29,0.64,12.1,0.0,0,0,12.3,12.3,0.16,10.7,10.7,Matches,19.0,1.6,6,476.0,271.0,142.0,20.0,357.0,75.0,84.1,75.4,55.0,228.0,107.0,11.0,1.0,34.0,15.0,666.0,40.0,4827.0,3.0,4.4,417.0,150.0,29.0,474.0,61.0,33.0,61.0,797.0,326.0,97.0,48.0,159.0,638.0,30.0,41.7,40.0,55.6,797.0,9.0,26.0,0.0,0,4.0,5.0,6.0,33.3,6.0,2.0,3,Villareal
Alfonso Pedraza,es ESP,DF,27.0,12.4,1,9,4,44.4,0.73,0.32,0.11,0.25,16.5,0.0,0,0,0.6,0.6,0.07,0.4,0.4,Matches,17.0,-0.6,3,598.0,278.0,221.0,60.0,459.0,76.8,90.3,80.1,45.0,251.0,177.0,27.0,14.0,20.0,24.0,2335.0,31.0,7479.0,2.3,3.6,222.0,26.0,10.0,404.0,234.0,42.0,2.0,734.0,287.0,12.0,56.0,97.0,441.0,10.0,33.3,19.0,63.3,734.0,16.0,19.0,0.0,13,8.0,9.0,25.0,52.9,38.0,9.0,9,Villareal
Aïssa Mandi,dz ALG,DF,31.0,12.4,1,4,2,50.0,0.32,0.16,0.25,0.5,12.8,0.0,0,0,0.6,0.6,0.16,0.4,0.4,Matches,57.0,-0.7,0,734.0,257.0,355.0,108.0,671.0,91.4,91.4,96.6,81.5,235.0,343.0,88.0,0.0,2.0,4.0,5393.0,55.0,13380.0,0.4,0.7,21.0,6.0,0.0,450.0,431.0,139.0,2.0,825.0,378.0,2.0,6.0,4.0,579.0,0.0,,0.0,,825.0,10.0,41.0,0.0,8,7.0,3.0,13.0,50.0,21.0,7.0,8,Villareal
Ben Brereton,cl CHI,"FW,MF",24.0,3.0,0,5,1,20.0,1.67,0.33,0.0,0.0,18.1,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,3.0,-0.3,0,74.0,37.0,27.0,4.0,55.0,74.3,73.0,85.2,75.0,27.0,23.0,3.0,0.0,2.0,2.0,208.0,14.0,869.0,0.2,0.3,63.0,13.0,3.0,75.0,12.0,1.0,5.0,109.0,35.0,5.0,6.0,35.0,91.0,2.0,20.0,8.0,80.0,109.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,2.0,0.0,2,Villareal
Bertrand Traoré,bf BFA,MF,27.0,6.3,1,20,7,35.0,3.17,1.11,0.05,0.14,19.4,0.0,0,0,0.9,0.9,0.05,0.1,0.1,Matches,13.0,-0.4,0,213.0,108.0,68.0,26.0,167.0,78.4,81.5,80.9,65.4,88.0,55.0,17.0,2.0,5.0,12.0,847.0,30.0,2751.0,0.7,0.4,163.0,24.0,7.0,200.0,37.0,2.0,6.0,305.0,110.0,16.0,29.0,63.0,242.0,8.0,29.6,19.0,70.4,305.0,6.0,2.0,0.0,1,3.0,6.0,5.0,25.0,6.0,1.0,4,Villareal
Carlos Romero,es ESP,DF,21.0,2.9,0,2,1,50.0,0.69,0.34,0.0,0.0,11.1,0.0,0,0,0.4,0.4,0.2,-0.4,-0.4,Matches,5.0,0.0,0,164.0,74.0,62.0,19.0,113.0,68.9,81.1,72.6,36.8,60.0,45.0,7.0,0.0,0.0,1.0,736.0,6.0,1883.0,0.2,0.0,55.0,7.0,1.0,83.0,78.0,16.0,2.0,203.0,70.0,5.0,6.0,21.0,102.0,3.0,50.0,3.0,50.0,203.0,3.0,11.0,0.0,1,5.0,3.0,11.0,58.3,12.0,7.0,5,Villareal
Daniel Parejo,es ESP,MF,34.0,28.7,3,9,3,33.3,0.31,0.1,0.0,0.0,27.1,2.0,3,3,2.9,0.6,0.06,0.1,-0.6,Matches,177.0,2.0,5,1847.0,708.0,786.0,282.0,1624.0,87.9,92.9,94.3,70.9,658.0,741.0,200.0,5.0,34.0,28.0,10494.0,210.0,30326.0,4.0,3.0,342.0,10.0,1.0,1055.0,538.0,87.0,23.0,2018.0,1164.0,15.0,11.0,28.0,1471.0,19.0,63.3,9.0,30.0,2021.0,25.0,29.0,3.0,21,26.0,16.0,43.0,43.5,64.0,20.0,30,Villareal
Denis Suárez,es ESP,"MF,FW",29.0,1.5,0,1,0,0.0,0.68,0.0,0.0,,11.5,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,11.0,-0.3,0,94.0,43.0,38.0,8.0,79.0,84.0,88.4,89.5,62.5,38.0,34.0,5.0,1.0,3.0,2.0,518.0,13.0,1324.0,0.6,0.3,35.0,5.0,1.0,60.0,21.0,7.0,2.0,114.0,59.0,3.0,4.0,7.0,79.0,5.0,50.0,3.0,30.0,114.0,2.0,4.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0,Villareal
Eric Bailly,ci CIV,DF,29.0,9.3,0,2,0,0.0,0.21,0.0,0.0,,9.7,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches,12.0,0.0,0,385.0,123.0,210.0,41.0,337.0,87.5,91.1,91.0,70.7,112.0,191.0,29.0,0.0,0.0,1.0,2551.0,18.0,6283.0,0.0,0.0,9.0,3.0,0.0,243.0,282.0,79.0,3.0,459.0,175.0,4.0,3.0,1.0,288.0,7.0,87.5,0.0,0.0,459.0,8.0,38.0,2.0,9,0.0,0.0,5.0,100.0,14.0,2.0,3,Villareal
Francis Coquelin,fr FRA,MF,32.0,10.1,0,3,0,0.0,0.3,0.0,0.0,,16.6,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,37.0,-0.1,0,431.0,188.0,184.0,41.0,379.0,87.9,92.0,91.8,73.2,173.0,169.0,30.0,1.0,1.0,7.0,1616.0,47.0,6421.0,0.6,0.1,99.0,10.0,0.0,231.0,126.0,33.0,8.0,525.0,305.0,9.0,5.0,14.0,335.0,3.0,37.5,5.0,62.5,525.0,14.0,15.0,0.0,16,8.0,10.0,20.0,38.5,36.0,5.0,12,Villareal
Gerard Moreno,es ESP,FW,31.0,24.6,10,60,18,30.0,2.44,0.73,0.13,0.44,15.3,0.0,2,3,9.7,7.3,0.12,0.3,0.7,Matches,82.0,0.7,6,1001.0,491.0,335.0,106.0,779.0,77.8,85.9,82.1,66.0,422.0,275.0,70.0,6.0,53.0,43.0,3399.0,155.0,12813.0,4.6,5.3,558.0,125.0,23.0,768.0,135.0,32.0,53.0,1270.0,594.0,49.0,48.0,199.0,1015.0,43.0,51.2,36.0,42.9,1273.0,24.0,24.0,0.0,9,14.0,17.0,25.0,44.0,34.0,11.0,12,Villareal
Gonçalo Guedes,pt POR,"FW,MF",26.0,10.6,3,26,8,30.8,2.46,0.76,0.12,0.38,19.6,0.0,0,0,2.3,2.3,0.09,0.7,0.7,Matches,19.0,0.5,2,333.0,159.0,121.0,28.0,255.0,76.6,85.5,81.0,57.1,136.0,98.0,16.0,8.0,19.0,23.0,1057.0,50.0,4075.0,1.1,1.5,248.0,42.0,10.0,264.0,32.0,6.0,12.0,434.0,155.0,33.0,38.0,88.0,331.0,10.0,66.7,5.0,33.3,434.0,8.0,3.0,0.0,2,5.0,8.0,6.0,28.6,8.0,2.0,4,Villareal
Ilias Akhomach,ma MAR,"MF,FW",19.0,16.8,2,30,7,23.3,1.79,0.42,0.07,0.29,18.1,0.0,0,0,3.2,3.2,0.11,-1.2,-1.2,Matches,20.0,-0.6,2,481.0,275.0,133.0,28.0,372.0,77.3,86.9,75.9,50.0,239.0,101.0,14.0,6.0,21.0,24.0,1318.0,45.0,5109.0,2.5,2.6,403.0,70.0,27.0,491.0,89.0,12.0,36.0,745.0,271.0,49.0,68.0,160.0,551.0,57.0,44.5,59.0,46.1,745.0,10.0,13.0,0.0,13,10.0,8.0,36.0,50.0,49.0,10.0,21,Villareal
Jorge Cuenca,es ESP,DF,23.0,21.8,3,20,7,35.0,0.92,0.32,0.15,0.43,11.7,0.0,0,0,1.2,1.2,0.06,1.8,1.8,Matches,62.0,0.8,1,1150.0,388.0,579.0,154.0,957.0,83.2,94.6,88.9,42.2,367.0,515.0,65.0,6.0,6.0,10.0,6301.0,78.0,17344.0,0.8,0.2,123.0,25.0,2.0,668.0,694.0,230.0,4.0,1418.0,606.0,10.0,11.0,30.0,861.0,8.0,57.1,6.0,42.9,1418.0,26.0,114.0,0.0,21,11.0,11.0,42.0,63.3,63.0,19.0,29,Villareal
José Luis Morales,es ESP,"FW,MF",36.0,11.6,7,26,12,46.2,2.23,1.03,0.27,0.58,13.3,0.0,0,0,5.6,5.6,0.21,1.4,1.4,Matches,10.0,-0.6,0,214.0,111.0,69.0,17.0,154.0,72.0,83.8,68.1,70.6,93.0,47.0,12.0,1.0,4.0,3.0,530.0,17.0,2424.0,0.8,0.6,153.0,44.0,19.0,203.0,47.0,10.0,13.0,337.0,144.0,25.0,29.0,79.0,243.0,9.0,28.1,22.0,68.8,337.0,9.0,4.0,0.0,7,10.0,8.0,5.0,23.1,12.0,3.0,3,Villareal
Juan Foyth,ar ARG,DF,25.0,11.8,1,6,2,33.3,0.51,0.17,0.17,0.5,12.8,0.0,0,0,0.4,0.4,0.07,0.6,0.6,Matches,50.0,0.1,1,690.0,320.0,270.0,66.0,565.0,81.9,90.6,83.7,60.6,290.0,226.0,40.0,2.0,5.0,7.0,3470.0,51.0,9309.0,0.9,0.9,175.0,16.0,3.0,426.0,270.0,69.0,7.0,827.0,389.0,17.0,19.0,28.0,494.0,20.0,74.1,6.0,22.2,827.0,17.0,44.0,0.0,12,15.0,13.0,26.0,44.4,38.0,12.0,15,Villareal
Kiko Femenía,es ESP,DF,32.0,17.6,0,1,0,0.0,0.06,0.0,0.0,,51.1,1.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,84.0,-0.6,0,1121.0,497.0,467.0,120.0,939.0,83.8,94.2,86.3,48.3,468.0,403.0,58.0,3.0,7.0,6.0,5968.0,100.0,15374.0,0.7,0.6,228.0,9.0,1.0,627.0,460.0,62.0,5.0,1275.0,604.0,18.0,46.0,45.0,743.0,6.0,54.5,5.0,45.5,1275.0,21.0,45.0,0.0,31,15.0,15.0,35.0,55.9,66.0,19.0,25,Villareal
Manu Trigueros,es ESP,MF,31.0,3.4,0,6,3,50.0,1.75,0.87,0.0,0.0,20.5,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches,16.0,-0.2,0,168.0,76.0,62.0,15.0,141.0,83.9,89.5,90.3,73.3,68.0,56.0,11.0,0.0,5.0,4.0,550.0,20.0,2245.0,0.2,0.2,60.0,5.0,2.0,107.0,50.0,13.0,4.0,201.0,91.0,5.0,7.0,13.0,146.0,0.0,0.0,1.0,100.0,201.0,1.0,9.0,0.0,3,6.0,0.0,7.0,40.0,10.0,4.0,5,Villareal
Matteo Gabbia,it ITA,DF,23.0,5.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,15.0,-0.1,0,299.0,102.0,151.0,42.0,267.0,89.3,91.2,95.4,69.0,93.0,144.0,29.0,0.0,1.0,1.0,1745.0,9.0,5210.0,0.1,0.1,9.0,2.0,0.0,205.0,201.0,56.0,0.0,369.0,159.0,4.0,1.0,0.0,244.0,0.0,,0.0,,369.0,5.0,36.0,1.0,8,3.0,3.0,10.0,62.5,18.0,5.0,6,Villareal
Pascu,es ESP,FW,20.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,1.0,0.0,0,5.0,1.0,1.0,2.0,4.0,80.0,100.0,100.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,31.0,2.0,77.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,5.0,1.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,Villareal
Ramón Terrats,es ESP,"MF,DF",22.0,8.7,0,8,1,12.5,0.92,0.11,0.0,0.0,21.2,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,28.0,0.4,2,462.0,213.0,179.0,46.0,375.0,81.2,89.7,89.4,45.7,191.0,160.0,21.0,2.0,8.0,6.0,1666.0,38.0,6134.0,1.2,1.6,158.0,12.0,3.0,304.0,108.0,20.0,11.0,560.0,299.0,12.0,19.0,54.0,394.0,11.0,44.0,9.0,36.0,560.0,11.0,9.0,0.0,3,8.0,10.0,17.0,46.7,20.0,7.0,13,Villareal
Raúl Albiol,es ESP,DF,37.0,22.6,0,6,1,16.7,0.27,0.04,0.0,0.0,9.5,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,64.0,0.2,1,1272.0,325.0,714.0,206.0,1095.0,86.1,90.8,92.9,63.1,295.0,663.0,130.0,0.0,3.0,1.0,8497.0,62.0,22569.0,0.6,0.8,26.0,14.0,0.0,811.0,853.0,244.0,3.0,1476.0,605.0,10.0,8.0,0.0,1019.0,0.0,,0.0,,1476.0,31.0,102.0,0.0,16,9.0,7.0,25.0,66.7,41.0,18.0,14,Villareal
Santi Comesaña,es ESP,MF,26.0,18.4,2,17,7,41.2,0.93,0.38,0.12,0.29,13.0,0.0,0,0,1.9,1.9,0.11,0.1,0.1,Matches,80.0,-2.0,0,868.0,396.0,360.0,78.0,752.0,86.6,90.4,88.6,74.4,358.0,319.0,58.0,0.0,12.0,8.0,3509.0,92.0,12845.0,1.3,2.0,229.0,32.0,7.0,510.0,265.0,61.0,19.0,1077.0,593.0,22.0,23.0,48.0,734.0,21.0,65.6,11.0,34.4,1077.0,33.0,27.0,1.0,22,19.0,24.0,44.0,50.0,66.0,19.0,26,Villareal
Stefan Lekovic,rs SRB,DF,19.0,0.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,0.0,0.0,0,14.0,8.0,4.0,2.0,12.0,85.7,87.5,75.0,100.0,7.0,3.0,2.0,0.0,0.0,0.0,29.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,5.0,0.0,16.0,2.0,0.0,0.0,0.0,11.0,0.0,,0.0,,16.0,1.0,1.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,Villareal
Yeremi Pino,es ESP,"MF,FW",20.0,5.3,0,9,4,44.4,1.71,0.76,0.0,0.0,12.5,0.0,0,0,1.4,1.4,0.16,-1.4,-1.4,Matches,3.0,-0.2,0,171.0,95.0,48.0,17.0,137.0,80.1,85.3,87.5,64.7,81.0,42.0,11.0,1.0,5.0,6.0,432.0,10.0,2032.0,0.5,0.2,126.0,22.0,8.0,156.0,57.0,8.0,9.0,261.0,83.0,16.0,11.0,49.0,166.0,9.0,52.9,6.0,35.3,261.0,11.0,5.0,0.0,5,9.0,10.0,25.0,50.0,30.0,9.0,18,Villareal
Yerson Mosquera,co COL,DF,22.0,13.7,2,10,4,40.0,0.73,0.29,0.2,0.5,8.4,0.0,0,0,1.6,1.6,0.16,0.4,0.4,Matches,32.0,0.7,1,734.0,246.0,373.0,89.0,628.0,85.6,91.5,93.8,50.6,225.0,350.0,45.0,2.0,5.0,3.0,3926.0,36.0,11494.0,0.5,0.3,67.0,21.0,2.0,438.0,497.0,142.0,4.0,885.0,324.0,5.0,8.0,12.0,535.0,4.0,40.0,4.0,40.0,885.0,12.0,65.0,0.0,17,3.0,10.0,27.0,80.0,44.0,12.0,13,Villareal
Étienne Capoue,fr FRA,MF,35.0,16.2,1,14,5,35.7,0.87,0.31,0.07,0.2,15.0,0.0,0,0,1.0,1.0,0.07,0.0,0.0,Matches,73.0,0.4,1,813.0,392.0,314.0,76.0,699.0,86.0,92.1,87.3,69.7,361.0,274.0,53.0,1.0,9.0,11.0,3135.0,80.0,11506.0,1.0,0.6,217.0,24.0,5.0,573.0,240.0,41.0,20.0,1020.0,575.0,32.0,24.0,38.0,747.0,22.0,48.9,21.0,46.7,1020.0,20.0,24.0,1.0,22,7.0,16.0,32.0,68.2,54.0,15.0,18,Villareal
Alberto Marí,es ESP,FW,22.0,3.1,1,6,2,33.3,1.96,0.65,0.0,0.0,11.4,0.0,1,1,1.8,1.2,0.2,-0.8,-1.2,Matches,3.0,0.1,1,61.0,30.0,16.0,2.0,38.0,62.3,73.3,68.8,100.0,22.0,11.0,2.0,0.0,6.0,1.0,112.0,6.0,498.0,0.9,0.9,56.0,15.0,2.0,44.0,15.0,6.0,3.0,101.0,31.0,11.0,2.0,13.0,62.0,3.0,60.0,2.0,40.0,102.0,3.0,5.0,0.0,0,0.0,3.0,4.0,100.0,4.0,1.0,2,Valencia
Cenk Özkacar,tr TUR,DF,22.0,17.8,0,6,3,50.0,0.34,0.17,0.0,0.0,14.3,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,48.0,-0.1,0,860.0,295.0,398.0,135.0,698.0,81.2,89.8,91.5,43.0,265.0,364.0,58.0,0.0,1.0,3.0,4662.0,56.0,13108.0,0.3,0.1,46.0,12.0,0.0,532.0,525.0,109.0,3.0,1035.0,469.0,4.0,17.0,5.0,617.0,3.0,37.5,4.0,50.0,1035.0,18.0,84.0,1.0,18,8.0,11.0,26.0,65.2,44.0,15.0,15,Valencia
Cristhian Mosquera,co COL,DF,19.0,34.2,0,9,2,22.2,0.26,0.06,0.0,0.0,14.3,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches,45.0,0.0,0,1646.0,543.0,859.0,211.0,1454.0,88.3,92.1,94.1,63.5,500.0,808.0,134.0,0.0,1.0,0.0,8196.0,77.0,27551.0,0.2,0.0,46.0,15.0,3.0,1111.0,1105.0,274.0,4.0,1980.0,841.0,15.0,14.0,4.0,1240.0,6.0,85.7,1.0,14.3,1980.0,42.0,137.0,2.0,36,14.0,19.0,57.0,64.1,93.0,25.0,34,Valencia
César Tárrega,es ESP,DF,21.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,0.0,0.0,0,5.0,1.0,4.0,0.0,5.0,100.0,100.0,100.0,,1.0,4.0,0.0,0.0,0.0,0.0,22.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,,0.0,,7.0,0.0,2.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0,Valencia
Diego López,es ESP,"MF,FW",21.0,29.5,3,41,15,36.6,1.39,0.51,0.07,0.2,15.4,0.0,0,0,3.7,3.7,0.09,-0.7,-0.7,Matches,35.0,0.6,6,791.0,412.0,223.0,59.0,512.0,64.7,73.8,66.4,49.2,304.0,148.0,29.0,7.0,39.0,21.0,1914.0,73.0,7299.0,2.4,5.4,504.0,95.0,29.0,598.0,152.0,24.0,27.0,1094.0,457.0,64.0,75.0,180.0,720.0,28.0,36.8,40.0,52.6,1094.0,23.0,12.0,0.0,20,43.0,22.0,37.0,23.2,57.0,13.0,25,Valencia
Dimitri Foulquier,fr FRA,"DF,MF",30.0,20.5,0,7,1,14.3,0.34,0.05,0.0,0.0,16.9,0.0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches,47.0,-1.2,0,1042.0,463.0,382.0,118.0,766.0,73.5,85.1,80.6,35.6,394.0,308.0,42.0,6.0,14.0,14.0,4675.0,72.0,11858.0,0.8,1.2,290.0,18.0,6.0,577.0,423.0,47.0,16.0,1258.0,558.0,34.0,42.0,64.0,659.0,22.0,48.9,16.0,35.6,1258.0,10.0,49.0,1.0,16,8.0,9.0,39.0,69.2,55.0,18.0,22,Valencia
Domingos André Ribeiro Almeida,pt POR,"FW,MF",23.0,10.7,2,10,4,40.0,0.93,0.37,0.2,0.5,19.3,0.0,0,0,0.6,0.6,0.06,1.4,1.4,Matches,29.0,-0.2,1,399.0,202.0,124.0,40.0,315.0,78.9,90.6,79.8,57.5,183.0,99.0,23.0,0.0,13.0,10.0,1257.0,50.0,4701.0,0.9,1.2,203.0,16.0,6.0,292.0,72.0,12.0,17.0,514.0,245.0,20.0,24.0,33.0,367.0,13.0,44.8,12.0,41.4,514.0,13.0,5.0,0.0,6,10.0,12.0,25.0,47.4,31.0,9.0,15,Valencia
Francisco Perez,es ESP,"MF,FW",20.0,22.8,1,20,2,10.0,0.88,0.09,0.05,0.5,18.4,0.0,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches,24.0,1.4,4,584.0,337.0,155.0,37.0,436.0,74.7,84.0,72.3,51.4,283.0,112.0,19.0,7.0,19.0,18.0,1592.0,41.0,5954.0,2.1,2.6,374.0,43.0,17.0,578.0,144.0,16.0,42.0,856.0,362.0,72.0,59.0,145.0,599.0,40.0,39.6,47.0,46.5,856.0,19.0,5.0,0.0,14,29.0,19.0,30.0,34.1,44.0,15.0,17,Valencia
Gabriel Paulista,br BRA,DF,32.0,15.5,0,7,0,0.0,0.45,0.0,0.0,,13.3,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,40.0,-0.2,0,816.0,222.0,449.0,129.0,699.0,85.7,84.2,94.0,63.6,187.0,422.0,82.0,0.0,2.0,3.0,5224.0,33.0,14412.0,0.3,0.2,18.0,8.0,0.0,563.0,533.0,137.0,1.0,963.0,415.0,2.0,2.0,2.0,615.0,0.0,0.0,1.0,100.0,963.0,15.0,78.0,0.0,24,5.0,8.0,10.0,54.5,34.0,6.0,7,Valencia
Hugo Duro,es ESP,FW,23.0,33.1,13,66,29,43.9,2.0,0.88,0.2,0.45,12.9,2.0,0,0,11.5,11.5,0.17,1.5,1.5,Matches,19.0,0.7,2,570.0,322.0,151.0,15.0,406.0,71.2,80.4,71.5,46.7,259.0,108.0,7.0,0.0,14.0,4.0,712.0,34.0,5076.0,0.6,1.3,418.0,123.0,13.0,512.0,92.0,36.0,38.0,913.0,416.0,94.0,27.0,157.0,666.0,13.0,31.7,22.0,53.7,913.0,24.0,27.0,0.0,5,20.0,19.0,16.0,31.0,21.0,9.0,8,Valencia
